ID,Age,Title,Title_ja,Review,Review_ja,Rating,Positive Feedback Count,Division Name,Department Name,Class Name,Recommended IND
823,33,,,I love this cozy jacket. i wanted a neutral colored jacket for casual outings. this does fit true to size. i am 5' 2'' and 105 pounds. i purchased the xs. you can cuff the sleeves to shorten the length of the arms. it has a piping so it doesn't look odd if cuffed. i do find most things/brands at retailer run big on me but not this item.,このジャケットが大好きです。カジュアルな外出用に中間色のジャケットが欲しかったので、サイズぴったりです。,5,0,General Petite,Intimate,Lounge,0
824,46,,,,,5,0,General,Tops,Blouses,0
825,26,"Pretty top, nice detailing, a bit large.",可愛いトップス、素敵なディテール、少し大きめです。,"This shirt is made of a thicker material, so you are able to wear it through multiple seasons. i also liked that it is a bit longer. however, it runs a little large, so i would order a size down if possible.",このシャツは厚手の素材でできているので、何シーズンも着ることができます。また、丈が少し長いのも気に入っています。,5,0,General Petite,Tops,Knits,0
826,40,,,"I really like this top. i am usually a medium in retailer clothing and so i ordered this in medium. it did not fit right across my chest, the empire part cut right across my breast and not underneath like it is supposed to. i returned the top for a large and it fits just right in that area. other than that this top is light and airy, flowy and pretty. i love it!",私は通常小売店の服ではMサイズなので、これをMサイズで注文しました。それは私の胸を横切って右にフィットしませんでした、エンパイア部分は私の胸を横切って右ではなく、それが想定されているように下にカット。,4,0,General,Tops,Knits,0
827,58,"Lovely, comfortable and versatile",素敵で、快適で、多用途に使える,"I tried this jumpsuit on in the store and loved it but decided to wait on purchasing it. after it went on sale i jumped on it because i new i would regret not buying it. 

i am tall but most of my height is from my long legs, not in my torso. i seldom find jumpsuits that fit my frame but his one fits perfectly. the fabric is very ""flowey"" and does not wrinkle. the overall design of this jumpsuit is slightly but not overly baggy. the pattern and pleating make it a perfect item for spring and su","このジャンプスーツは、店頭で試着して気に入ったのですが、購入するのを待つことにしました。

私は背が高いですが、私の身長のほとんどは、私の胴体ではなく、私の長い足からです。私は私のフレームに合うジャンプスーツを見つけることはほとんどありませんが、彼の1は完璧にフィットします。",5,0,General Petite,Bottoms,Pants,0
828,48,Gorgeous top!,ゴージャスなトップス!,"I fell in love with this top the minute i saw it, best of all, i was not disappointed when i tried it on. the fabric is soft and looks classy, the color is a rich and deep emerald green and the quality is really nice. you can dress it up or down depending on the occasion, this top will look gorgeous with a nice pair of jeans or a dressy skirt. true to size :)",生地は柔らかく、上品に見えます。色は濃厚で深いエメラルドグリーンで、品質は本当に素晴らしいです。）,5,0,General,Tops,Knits,0
829,49,Beautiful!,美しい!,"Very pretty skirt, makes me feel very feminine and makes my waist look smaller than it is.",とても可愛いスカートで、女性らしさを演出してくれ、ウエストも小さく見せてくれます。,5,0,General Petite,Bottoms,Skirts,0
830,59,Loose fit beautiful color and style,ルーズフィット美しい色とスタイル,This is a beautiful color and nice heavier fabric. love the style. armholes not too big. the body is loose fitting at torso but chest area is fitted at 36 c size small . i love this top with skinny jeans or pencil skirt as shown on model. top looks just like it does on model as far as fit.,このトップスは、モデルさんのようにスキニージーンズやペンシルスカートに合わせても素敵です。,5,9,General,Tops,Knits,0
831,45,Great pants!,素晴らしいパンツです,"I love charlie pants. i've bought a few in the past, and i've never been disappointed with quality, style, or fit. i love the side zip on these and the nice flat front as a result. i wish more pants were side zip- so much more flattering than having that part stick out under fitted shirts. i got these in a 4, my usual size, and while they fit a little more snugly than my other size 4 charlie pants, there is enough stretch that they don't look or feel too tight. i also got these in the regular, r",私は、これらのサイドジッパーと素敵なフラットフロントが大好きです。,5,0,General,Bottoms,Pants,0
832,23,Great summer dress,夏にぴったりのワンピース,"I adore this dress. it has a fairly thick material, which helps the skirt stay full and is very flattering if, like me, your thighs or tummy can be a problem area in dresses! the only downside for me is the fact that i have fairly narrow shoulders, so the seam for the sleeves tends to stick out a bit! i get lots of compliments on this one!",このドレスが大好きです。かなり厚手の素材なので、スカートが膨らみ、私のように太ももやお腹がドレスで問題になる人にはとてもお似合いです！唯一の欠点は、私はかなり細い肩なので、袖の縫い目が少し突き出る傾向があるという事実です！私はこのドレスでたくさん褒められました。,4,0,General,Dresses,Dresses,0
833,50,Lightweight,軽量化,"This lift weight cardigan is true to size, perfect for fall or spring. colors are quite nice, especially the little pops of orange.",このリフトウェイトカーディガンはサイズに忠実で、秋や春に最適です。色もなかなか良く、特にオレンジの小さなポップが素敵です。,3,0,General,Tops,Knits,0
834,24,Disappointed,期待外れ,"I was really excited for this sweater, its not terrible but its not great. the sweater was large making me feel like a blob in it. it is warm and the fabric is pretty there was just no shape to it. i would try a different sweater.",このセーターにとても期待していたのですが、ひどいものではありませんでしたが、素晴らしいものでもありませんでした。,3,0,General,Tops,Sweaters,1
835,40,,,,,5,0,General,Tops,Knits,0
836,40,Perfect jumpsuit!,完璧なジャンプスーツ!,"This jumpsuit is so pretty and fits perfectly. i am 5'2"", 102 lbs. and 32c and got the xsp and the proportions are perfect. i wondered if the pattern would be too overwhelming or busy on a petite frame but it's not at all and fits like a glove. i removed the little loops that hold the belt because they stuck out too far. easy to throw on when i'm out and about with my kids or dress it up with heels or a wedge for night! love!",このジャンプスーツはとてもきれいで、完璧にフィットします。私は170cm、102ポンド、32cでXspを取得し、比率は完璧です。私はパターンがあまりにも圧倒的または小柄なフレームに忙しいだろうかと思っていたが、それは全くなく、手袋のようにフィットします。,5,3,General,Bottoms,Pants,0
837,34,Perfect cape for hourglasses,砂時計にぴったりのケープ,"I kept stalking this cape on the site since it went on a few months ago and finally decided to pull the trigger. this is an absolutely gorgeous cape.perfect for hourglass figures because of the waist-defining belt. its a really modern cut - it reminds me of some of the red carpet cape dresses of late. its so elegant - this is a timeless cut. the nude is a gorgeous, rich warm brown color. if you're really busty, you might go up a size to get the girls covered. i ordered my usual size m, and i may",数ヶ月前に発売されて以来、このケープをずっとストーキングしていましたが、ついに引き金を引くことにしました。その本当に現代的なカット - それは私に最近のレッドカーペットのケープドレスのいくつかを思い出させるそのエレガントな - これは時代を超越したカットです。,5,1,General,Jackets,Outerwear,0
838,40,Favorite,お気に入り,"Oh my. so soft, so delicious, i love this sweater.

absolutely my new favorite. buy this. you won't be disappointed. the neck is soft and not irritating at all like the other reviewer said.
love love.
look how big the hood is if you so want.","とても柔らかくて、とても美味しそうなセーターですね。

他の方のレビューにあるように、首が柔らかくて刺激もありません。
このセーターが大好きです。
このセーターが大好きです。",5,8,General Petite,Tops,Sweaters,0
839,53,Goes with everything,何にでも合う,"Perfect sweater to throw on with anything. it is fairly thin, i wore a cami underneath. the sleeves and hem are rolled. you have to be careful and it can snag easily. happy with my purchase.",袖と裾がロール状になっているので、ひっかかりやすく注意が必要です。,4,0,General Petite,Tops,Fine gauge,0
840,56,Pretty but...,きれいだけど...,"This shirt is pretty but wasn't worth the price in my opinion. the shirt does a pretty decent job of staying closed at least, and the embroidering is pretty, but i could tell the material wouldn't last very long.

also i like my shirts loose fitting, but this one looks more boxy than flowy. i'd probably still buy it if it were cheaper.","このシャツはきれいですが、私の意見では、価格の価値がなかった。シャツは、少なくとも閉鎖された滞在のかなりまともな仕事をして、刺繍はきれいですが、私は材料が非常に長くは続かないだろうと言うことができました。

また、私は私のシャツは緩いフィッティングが好きですが、これは流れるようなよりも箱のように見えます。",4,0,General Petite,Tops,Knits,0
841,36,,,This dress is absolutely stunning and well made. it can be worn throughout the seasons. i love this designer and this dress is a masterpiece.,私はこのデザイナーが大好きで、このドレスは傑作です。,5,0,General,Dresses,Dresses,0
842,32,So perfect...except that zipper,完璧だ...ファスナーを除けば,I ordered online. i sized up one size. it fit perfect. so flattering and so pretty. then i tried to take it off and the zipper stuck...badly. 30 minutes later i was sadly packing it up to ship back. the zipper is that awful.,ネットで注文して、サイズを1つ上げて、完璧にフィットしました。30分後、私は悲しげにそれを梱包し、返送しました。,2,2,General Petite,Dresses,Dresses,1
843,32,My new favorite loungewear.,新しいお気に入りのルームウェアです。,"I bought three -- in part, because they were on sale. i do not think that i will ever wear these without a sports bra though. they are too low in the front and on the sides for a regular bra and too thin to go bra-less. that said, they may look cute with some of the lacy-show-me bras that seem to be trendy right now. 

i am typically a small, and bought x-small. the drape is not that different in the two sizes, but the length of the straps was much less revealing in the smaller size. 

all-i","スポーツブラなしで着ることはないと思います。

ドレープは2サイズともそれほど変わりませんが、ストラップの長さは小さいサイズの方が露出が少なかったです。

オールアイ",4,0,General,Tops,Knits,0
844,32,Gorgeous maxi dress,ゴージャスなマキシドレス,Flattering dress that looks great on. the back cut out shows some skin while still covering up a bra. the petite size fits true to size,背中のカットアウトはブラジャーを隠しながら、肌を見せることができます。,5,1,General,Dresses,Dresses,0
845,31,Not what it looks like,見た目とは違う,"First of all, this is not pullover styling. there is a side zipper. i wouldn't have purchased it if i knew there was a side zipper because i have a large bust and side zippers are next to impossible for me.

second of all, the tulle feels and looks cheap and the slip has an awkward tight shape underneath.

not at all what is looks like or is described as. sadly will be returning, but i'm sure i will find something to exchange it for!","バストが大きい私にはサイドファスナーは不可能に近いので、サイドファスナーがあると知っていたら購入しなかったでしょう。

この商品は、サイドファスナー付きです。

でも、この値段でこのクオリティはすごいと思います。",2,7,General,Dresses,Dresses,1
846,63,Pretty print!!!,可愛いプリント!!!,"Today was my first visit to our new store! the sales person had this on and i liked the medium tones of the colors. many times i hesitate to order because i never know if the brand will run small and this does not. if you wear a medium in michael kors shirts, order medium.",今日、新しい店舗に初めて行きました！販売員がこれを着ていて、色のトーンがミディアムで気に入りました。何度も注文を躊躇するのは、そのブランドが小さくなるかどうか分からないからですが、これはそうではありません。,5,2,General,Tops,Blouses,0
847,45,Unique top,ユニークなトップ,"I love, love, love this top! the cutout pattern in front is such a unique look and is a great way to add some fun to your usual t-shirt and jeans look. it's well made and the fit is great. i got it in petite s which worked great length-wise.",このトップが大好きです！フロントのカットアウトパターンがとてもユニークで、いつものTシャツとジーンズのスタイルに楽しさをプラスしてくれます。,5,3,General,Tops,Knits,0
848,73,Gorgeous top,ゴージャスなトップス,"Went to the chicago michigan ave location and found this gem in the ""take a peek"" section... i think that's what it's called.  anyway... been looking for a plane white top to wear with a red lace pencil skirt and this fit the bill! wore it today with a grey midi skirt and sneakers and looks adorable!  it does flare a little and makes me feel like i'm wearing a maternity top but i don't care i love it!  went back to another retailer location and purchased the lilac one! can't wait to wear that one",この日は、グレーのミディスカートとスニーカーを合わせて着てみました。ということで、今日はグレーのミディスカートにスニーカーを合わせて着てみました。少しフレアになっていて、マタニティのトップスを着ているような感じですが、気にせず愛用しています。,5,0,General,Tops,Knits,0
849,52,So beautiful,とても美しい,"I love these pants! they really make you look and feel classy. i also bought the feather tank and absolutely love this outfit! it is flattering, beautiful and oh so comfy! true to size,",このパンツが大好きです！本当に上品に見せてくれて、気分も良くなります。,5,1,General Petite,Bottoms,Pants,0
850,59,Beautiful!,美しい!,"I""m going to a wedding in dec and looking for something different.. thats where my retailer comes in...their is this beautiful lace jumpsuit staring me in the face saying im what u r looking for! i'm 5'4 117 and the petite size 6 fit perfect!! love the navy blue color!. all set,i am ready!!",私は12月に結婚式に行くと何か違うものを探しています。それは私の小売業者が入ってくるところ...彼らは、この美しいレースのジャンプスーツは、あなたが探しているものイムを言って顔に私を見つめ！私は5'4 117とプチサイズ6は完璧にフィット！ネイビーブルーカラーが大好き！すべてのセット、私は準備ができています！私は、この美しいレースのジャンプスーツは、あなたが探しているものイムと顔を見つめ、私は、あなたが探しているもの、私はあなたが探しているもの、私はあなたが探しているもの、私はあなたが愛しています！私は、あなたが愛しています！私は、あなたが愛しています！私は愛しています！私は愛しています！私は愛しています！私は愛しています,5,3,General,Bottoms,Pants,0
851,50,,,"I love, love, love this top! it is beautiful and very unique. the first day i wore it i got so many compliments! highly recommend!",このトップが大好きです！美しく、とてもユニークです。,5,0,General,Tops,Blouses,0
852,42,,,,,5,0,General,Tops,Fine gauge,0
853,39,,,"This dress is nice colors and well made but it's just not the style for me. it almost fits frumpy. i'm not sure that a belt would even make it look good. also being 5'8, it is shorter than i'd wear. i like at least touching top of the foot for a maxi.",このドレスは素敵な色とよく作られていますが、それはちょうど私のためのスタイルではありません。,3,0,General Petite,Dresses,Dresses,1
854,44,Pattern not attractive in person,実物を見て魅力を感じないパターン,"I ordered this online and was surprised to see yellow in the pattern when it arrived. i can't see that in the online photo. i didn't like the pattern at all when i saw it for real. the shirt is very loose, fits much like the model photo (i ordered a small, 5'6 140lbs). just looks kind of frumpy and the pleat down the front makes the front hang heavily.",このシャツはとてもゆったりしていて、モデルさんの写真のようにぴったりです（私はSサイズを注文しました。,3,11,General,Tops,Knits,1
855,54,Flattering and so cute,お洒落でとても可愛い,I was afraid it would be too poufy but it isn't at all. i'd say it runs a bit large. i usually wear a 6 or 8 and the 6 fits perfectly.,普段は6号か8号を着用していますが、6号でぴったりでした。,4,2,General Petite,Tops,Blouses,0
856,67,Greenhouse tank,温室用タンク,I loved this top . it is beautiful.,私はこのトップスが大好きです。,5,2,General,Tops,Blouses,0
857,50,Lovely prints,ラブリープリント,"I saw this skirt online and went to the store immediately to try on. i was a bit disappointed. the size is tts but the prints were prettier online. the material is ok. the regular is long so probably won't look good on a shorter person
if it is still available when the price comes down, i might buy it.","サイズはTTSですが、プリントはネットの方がきれいでした。素材はまあまあです。
値段が下がった時にまだあったら、買うかもしれません。",3,0,General Petite,Bottoms,Skirts,1
858,24,Super soft and elegant,超ソフトでエレガント,"This top is so fun, but more importantly, it is sooooo soft and comfortable!!",このトップスはとても楽しいし、何よりすっごく柔らかくて気持ちいいです!!!,5,0,General Petite,Tops,Knits,0
859,34,Great black trousers,黒の素敵なパンツ,Trousers fit tts with nice thick fabric and great fit. the length was perfect for my 5'9 height. they are flattering very nice quality.,この値段でこのクオリティはすごいと思います。,5,0,General Petite,Bottoms,Jeans,0
860,68,,,,,5,0,General,Tops,Knits,0
861,30,I said yes!,私は「はい！」と答えました。,"I wore this dress to dinner right after my boyfriend proposed to me! it will be perfect to wear to any bridal event like a bridal shower, rehearsal dinner or engagement party. i ordered a size 0 and 2. the mock neck is a bit snug. there wasn't any difference really between a size 0 or 2 so i kept the size 0 since it fit better in the waist. it's beautifully made and feels like it will hold up well. it's casual but still interesting. it felt just a bit above my knees. a perfect length. i paired i",このドレスを着て、彼氏にプロポーズされました！ブライダルシャワーやリハーサルディナー、婚約パーティなどのブライダルイベントに着ていくのにぴったりだと思います。,4,0,General,Dresses,Dresses,0
862,26,Amazing quality!,驚きの品質!,"This tunic looks great in person whether you get the red, green, or navy. runs true and hangs well--the ruffle at the bottom is super flattering and the construction of this tunic is impressive! so good i had to get both the red and navy!",このチュニックは、赤、緑、ネイビーのどれを選んでも、実物はとても素敵です。,5,0,General,Tops,Blouses,0
863,36,Nice details,素敵なディテール,"This is a bit more jacket-ish than i expected. the material is kind of scratchy, and it was heavier than expected. it has a lining in it, like a jacket lining. i wasn't a fan of the clasps on the front. i guess they are meant to be invisible, but they are literally little metal clasps. it is more cropped in the length than i expected, and i don't have a particularly long torso. i like the embroidery. the pattern is lovely. the fit is about spot on. i am about a 12/14 with a 38c bust and the l fi",素材は少し傷つきやすく、予想以上に重かったです。ジャケットの裏地のようなものが付いています。刺繍が好きで、パターンも素敵です。,3,0,General,Tops,Sweaters,0
864,37,Big boxy fun!,大きな箱庭のような楽しさ,"This top is super soft cotton, with raw edges on the sleeves and hem. i bought the green top, which is a medium, faded olive color. despite the picture, this top is shortish in the front and on the sides, which are slit. the top is also very, very boxy. it's wide across, and doesn't ""fit"" the body at all. the sleeves are a slimmer fit, which contrasts nicely with the wide body. the picture is very deceptive. that said, this top is perfect for early fall/ late summer. super comfy. floaty. i wear",このトップは超ソフトなコットンで、袖と裾に生成りのエッジがあります。私は中程度の色あせたオリーブ色のグリーントップを買いました。写真にもかかわらず、このトップはフロントとサイドが短く、スリットが入っています。袖は細身で、幅広の体型とうまく対比しています。,5,0,General,Tops,Knits,0
865,56,I'm over 50 and over 150 lbs and love this dress!,50歳を過ぎ、体重も150キロを超えていますが、このドレスはとても気に入っています。,"The large is perfect for me and is just my style - not too baggy but just shapely enough to where to the office with or without leggings, as the fall approaches. i bought the blue; the color is rich and saturated. the material is soft and all around comfortable, which is my number one factor in buying clothes. love its versatility too, since a jacket and scarf can dress it up. shoes also dress up or dress down the dress. all in all a bargain.",ジャケットとスカーフでドレスアップできるし、靴もドレスアップできるし、ドレスもドレスダウンできる。,4,4,General,Dresses,Dresses,0
866,62,Loveee,ラブリー,"This is an awesome vest - so soft, cozy, and i cannot wait to wear it through fall and winter. for sake of not repeating all the positive aspects that the previous reviewers did, i'll mention the one flaw...no pockets :( still totally worth full price in my mind though.",このベストは素晴らしいです。とても柔らかく、肌触りがよく、秋から冬にかけて着るのが待ちきれません。,5,7,General,Tops,Fine gauge,0
867,47,Perfect dress,パーフェクトドレス,This is a great maxi dress for people that want a classic fit but nothing tight. it is figure flattering yet modest enough to wear to work. i am 5'3 (and a half!) and many maxis are so long that i must wear heels. this one is perfect length for me and can be worn with flats or heels.,私は身長170cmなのですが、多くのマキシ丈のワンピースはヒールを履かなければならないほど長いです。,5,0,General Petite,Dresses,Dresses,0
868,27,"Fun and gorgeous suit, but not for me",楽しくてゴージャスなスーツ、でも自分には合わない,"This was the first suit i've ever ordered online and the first one piece i've tried since i was a very young girl, so i was a little skeptical going into this. i'm 5'9"", ~145 lbs, 34b, with a pear shape and short torso. i was pleasantly surprised by the overall fit--the length was right, the bottoms fit really well (i was nervous about the boy short/hip hugger design), and the suit was just very comfortable and cute. however, something about the cups just didn't work with my chest; my breasts di",オンラインで注文したスーツはこれが初めてで、ワンピースも幼少の頃以来なので、少し半信半疑でした。長さもちょうどよく、ボトムスもとてもよくフィットして（ボーイショートやヒップハガーのデザインは不安でした）、とても快適でかわいらしいスーツでした。,4,0,Initmates,Intimate,Swim,0
869,47,,,,,4,0,General,Tops,Knits,0
870,34,Great piece!,素晴らしい作品です。,"I discovered this top folded on a shelf and loved the material and this brand so i decided to try it on... even though it's super hot right now in ar. i'm so glad i did and ended up finding the other color and buying both. i am 5'9"", 127#, 34b and long waisted. it is difficult to tell in the pictures how this top fits around the waist... it is snug fitting but the material is thicker so i feel like it's very flattering. i tried it on as a boat neck look, then saw online it was off the shoulder a",このトップスは、棚で折りたたまれているのを発見し、素材とこのブランドが気に入ったので、アーリアは今とても暑いのですが、試着してみることにしました。このトップスは、写真ではウエストのフィット感がわかりにくいのですが、素材が厚めなので、とてもフィット感があります。,5,0,General,Tops,Knits,0
871,65,No lining in this!,これには裏地がない!,"This top is really pretty. it's a very strong embroidered lace all over (front and back) with small holes. but, the description states there is a polyester lining, and this is unlined! so,there are holes. but, i do not think this is immodest and needs a cami. just wear a nude bra under it. the holes are not revealing at all.

the sizing is tts, and is as shown in the photo. i bought an xl because if a top isn't stretchy i need to wear a 16 or 18. this fits me, only it's not as loose in the bac","このトップはとても可愛いです。全体（前と後ろ）にとても強い刺繍のレースで、小さな穴があります。

このジャケットは、とても良いデザインです。",4,18,General Petite,Tops,Knits,0
872,32,Ugly design,不細工なデザイン,"So i bought this, even after seeing the other reviews. because i love the designer and their things are normally cute and different. this fits just as others describe. it was not flattering to me at all, 5""2. had to go back.",他の方のレビューを見ても、この商品を購入しました。,1,2,General,Tops,Knits,1
873,36,Beautiful!,美しい!,I love this dress even more in person than in the photo! it is more sleek and fitted than it appears on the model. the seams are flattering and the fabric is lovely.,写真で見るより、実物の方がもっと気に入りました！モデルで見るより、もっとすっきりしていて、ぴったりしています。,5,2,General Petite,Dresses,Dresses,0
874,19,Great fit,フィット感抜群,They look good in the front as well the back i would go a size down in them though as they stretch out throughout the day! i love hei hei and would recommend this pant,前も後ろもいい感じです。でも、一日中伸びるので、ワンサイズ下をお勧めします！ヘイヘイが大好きなので、このパンツをお勧めします。,4,1,General,Bottoms,Pants,0
875,28,,,"Casual comfort with style! fabric is a dream to wear and it flows nicely. not exactly form-fitting, but still flattering. i'm 5'9, 140, and wore the medium.",カジュアルで快適なスタイル！生地は着心地が良く、きれいに流れるような感じです。,5,0,General,Dresses,Dresses,0
876,66,"Loved it, but...",大好きなんだけど...。,"I fell in love with this cute top, however after reading reviews, i am going to return it. seems there is a problem with it shrinking after following washing instructions. who wants to dry clean a tank top? not me, sadly. too bad. style was cute and color was awesome.",このかわいいトップスに一目惚れしたのですが、レビューを読んで返品することにしました。洗濯表示に従った後に縮むという問題があるようです。,2,2,General,Tops,Knits,1
877,60,Plum chino's,プラムチノ,"I purchased the violet chino's in my local store. the color to me is more plum than violet but a nice shade still. the fit was perfect and they are oh so comfortable. i bought size 27 (weight fluxes 116-118). i can see having several pairs of these in other colors because of the comfort level and they work for fall, spring and summer. in the warmer states even winter. the fabric has a soft feel to it.",サイズ27（体重116-118）を購入しました。着心地が良いので、他の色も何足か持っていてもよさそうです。,5,2,General,Bottoms,Pants,0
878,56,Sooo sheer,透け感,"The dress ran big but is tight at the bust, material is sooo sheer and the shape of the dress is off. you can't see the ruffle/ flounce that runs the bottom of the dress.",ドレスは大きめですが、バストはタイトで、素材はとても透け感があり、ドレスの形が崩れています。ドレスの裾にあるフリル/フラウンスが見えません。,1,3,General,Dresses,Dresses,1
879,32,Size up and you'll love it,サイズアップして愛用,"I was eyeing this one for a while. based on the style and other reviews, i did order one size up. i think it would have been too small [catch on the hips] in my regular size. i do wish it was a little longer, too. the back is fine because it's longer. it's definitely wearable though. i wouldn't recommend it for a work function if you're a bit taller. despite all of that, i really do like dress. it's a new favorite. i ordered the blue --- love the dot pattern. i wore it with brown booties and it",このワンピースは前から気になっていたのですが、スタイルや他の方のレビューを見て、ワンサイズ上を注文しました。でも、背が高い人には、仕事用にはお勧めしません。,4,0,General,Dresses,Dresses,0
880,31,Fantastic,ファンタスティック,"This dress is an absolute attention getter. it's incredibly unique, and fits beautifully. i'm very short, and often have problems pulling off this much pattern, but this dress was just right.",私は背が低いので、これだけの柄をうまく着こなせないことがよくあるのですが、このドレスはちょうどよかったです。,5,0,General,Dresses,Dresses,0
881,51,Beautiful dress,美しいドレス,"This is a lovely dress, a bit brighter in person. i took off one star because only the bodice is lined. at this price point the dress should be fully lined",この価格帯のドレスは完全裏地付きであるべきです。,4,25,General Petite,Dresses,Dresses,0
882,34,Just great,ちょうどいい,I love paige jeans and these are no exception. the wash is so so great - a faded black/charcoal grey. it's like having two pairs of jeans in one! i am normally a 26 in most jeans and that's what i took in these. highly recommend!,ペイジジーンズが大好きで、これも例外ではありません。ウォッシュがとても素晴らしく、色あせた黒とチャコールグレーです。,5,1,General Petite,Bottoms,Jeans,0
883,36,,,,,5,0,General Petite,Tops,Knits,0
884,35,Beyond cute,かわいいだけじゃない,"This top is one of my favorites, i can't get over how much i love the design. the dots are adorable and i received a ton of compliments. the back of the top quite a bit longer, and it looks great. my only complaint is that it runs a bit small on the top. even though the shirt is perfectly sized on me, i bent over to slip on my shoe and one of the buttons popped off after less than a minute of wearing it.",このトップは私のお気に入りの一つです、私はデザインが大好きどれだけ上に得ることができない。ドットは愛らしいですし、私は賛辞のトンを受け取った。,4,1,General Petite,Tops,Blouses,0
885,45,"Lovely, flattering, comfortable",素敵で、お洒落で、快適,It's very pretty. i purchased mine in the floral. romantic floral. the peplum is true to photos. it isn't short as many are. the print is gorgeous and the fabric is soft and comfortable and the styling is perfect,プリントも豪華で、生地も柔らかくて着心地が良く、スタイリングも完璧です。,5,1,Initmates,Intimate,Swim,0
886,41,,,Love the fit and feel of these. and super stylish too. i want in more colors if i can get it.,フィット感もよく、とてもスタイリッシュです。,5,0,Initmates,Intimate,Legwear,0
887,58,"Such a great, classic top with a big issue",そんな大問題の定番トップス,"I really like both colors in this top. i love the way it lays, the length, the material, etc. what i don't like is that the arm holes are very large and shows the entire side of your bra. this is definitely a summer top so why would someone want to have to wear a cami when it's warm enough to go sleeveless? too bad, i would have bought it for sure.",このトップスは2色ともとても気に入っています。丈の長さや素材感など、とても気に入っています。,2,0,General,Tops,Blouses,1
888,61,Nice tunic,素敵なチュニック,"This fits me more like a tunic so i wear it with jeggings. i am 5'4 and usually a 10-12 petite and the s fit well.
the arms are stretchy which i like since i have an athletic build. love the butterfly pattern !","私は身長が170cmで、普段は10-12cmのプチサイズですが、Sサイズでも十分でした。
腕は伸縮性があり、スポーツマン体型の私にはぴったりです。",5,0,General,Tops,Knits,0
889,64,So cute on!,着ていてとてもかわいい,"I wasn't immediately attracted to this shirt, but decided to try it on. i loved it on!
it is comfortable and very flattering. i'm a small person, and the length wasn't overbearing on me. it was full, but the stitching around the chest gives it shape and is flattering to a smaller chested person. i'm not sure how it works on a fuller person, but my guess is it may surprise you!","このシャツにすぐには惹かれなかったのですが、試着してみました。
私は小柄なのですが、このシャツは丈が長すぎず、すっきりとした印象です。",5,0,General Petite,Tops,Blouses,0
890,64,Boxy but pretty,箱型だけど可愛い,"Bought this in xs petite - i'm 5'2"", 102, it was too big, so took it to a tailor. altered it so that horizontal stitching at the bottom sits gently on my hips, rather than floating way out all around. it's now nice and flattering; i get tons of compliments. note that the fabric is more off white, than bright white; i bought it online thinking it would look good with white jeans - it actually looks best with blue jeans or navy shorts/pants. drapes nicely and doesn't wrinkle. a win!",裾の水平のステッチが、全体的に浮いているのではなく、私のヒップに優しく収まるように変更してくれました。生地は真っ白というよりオフホワイトです。ホワイトジーンズに似合うと思ってオンラインで購入しましたが、実際にはブルージーンズやネイビーのショートパンツやパンツに一番よく似合います。,4,1,General,Tops,Knits,0
891,44,,,"Oh wow no.
as the previous reviewer said, much lighter than the picture!
rise and inseam are as described but with the light denim they combined to make a bad look for this 40something. maybe for a younger audience who like the 90s retro vibe?
the fit is true to size, i tried the 27 and it was a nice snug fit around the bum (waist 28/29, hips 36, usually a 27 or 28 in jeans, sometimes even a 29 if they're super skinny).","おおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおお
前の方のレビューにあるように、写真よりずっと軽いです！ライズや股下は説明通りですが、軽いデニムと相まって40代の私には悪目立ちしてしまいました。
でも、このデニムの軽さは、40代の女性には、ちょっと物足りないかも。
ウエスト28/29、ヒップ36で、普段は27か28、超細身のジーンズなら29でもOK）。",3,1,General,Bottoms,Jeans,1
892,33,Super comfy and cute,超快適でかわいい,"These are some of the softest most comfortable shorts i own and wish i had them in more colors. i like that i an adjust the length of the cuff since it's not ""hemmed"" to a certain length. i ordered the pink/salmon color and they go with so much!",このショーツは、私が持っているショーツの中で最も柔らかく、最も快適で、もっと多くの色があればいいのにと思います。,5,0,General,Bottoms,Shorts,0
893,44,"Lovely, perfect",ラブリー、パーフェクト,"I am a shorter woman (5'3"") and typically a size large. i purchased this dress in a large. it is flattering and fits well. good length as well.",私は背が低いので（170cm）、通常Lサイズを着用していますが、このドレスはLサイズを購入しました。,5,0,General Petite,Dresses,Dresses,0
894,53,My favorite piece this season,今シーズンのお気に入り作品,"This sweater is lovely! i have worn it every other day since i got it. it is soft and warm and elevates everything that you wear it with. i have gotten compliments every time i've worn it. my daughter, who rarely likes the style of clothes i wear, said i looked like a winter princess in this! it is so flattering and comfortable---a winning combination!",このセーターは素敵です！買ってから一日おきに着ています。柔らかくて暖かく、合わせるものを選ばない。着るたびに褒められます。,5,1,General,Tops,Sweaters,0
895,64,Stylish tee,スタイリッシュなTシャツ,"Another wonderful deletta top is hanging in my closet! i love the cotton. i love the style. medium fit perfect. it is loose around the middle, so soft and comfortable. i purchased the lavender washout. i know i will be wearing this frequently.",ラベンダー色のウォッシュアウトを購入しましたが、頻繁に着ることになりそうです。,5,0,General Petite,Tops,Knits,0
896,42,,,Love love the fit and material. a must fall wardrobe.,秋のワードローブに欠かせないアイテムです。,5,0,General,Dresses,Dresses,0
